Id|Codigo|Nombre|Habilitado
4421|50704|ALERGENO EQUUS CABALLUS|1
4422|50705|ALERGENO ESTEARIL ALCOHOL|1
4423|50706|ALERGENO EUCALYPTUS GLOBULUS|1
4424|50707|ALERGENO EUROGLYPHUS MAYNEI|1
4425|50708|ALERGENO FAGUS SYLVATICA (HAYA)|1
4426|50709|ALERGENO FELIS DOMESTICUS|1
4427|50710|ALERGENO FENIL SALICILATO|1
4428|50711|ALERGENO FENOXIETANOL|1
4429|50712|ALERGENO FESTUCA ELATIOR|1
4430|50713|ALERGENO FORMALDEHIDO|1
4431|50714|ALERGENO FORMICA SP|1
4432|50715|ALERGENO FRAXINUS EXCELSIOR|1
4433|50716|ALERGENO FUSARIUM OXISPORUM|1
4434|50717|ALERGENO GALLUS GALLUS|1
4435|50718|ALERGENO GLUTARAL|1
4436|50719|ALERGENO HELIANTHUS ANNUS|1
4437|50720|ALERGENO HEVEA BRASILIENSIS|1
4438|50721|ALERGENO HIDROCORTISONA 17 BUTIRATO|1
4439|50722|ALERGENO HIDROQUINONA MONOBENZILETER|1
4440|50723|ALERGENO HIDROXI ISOHEXIL 3 CICLOHEXENO CARBOXIALDEHIDO|1
4441|50724|ALERGENO HISTAMINA|1
4442|50725|ALERGENO HORDEUM VULGARE|1
4443|50726|ALERGENO IMIDAZOLIDINIL UREA|1
4444|50727|ALERGENO ISOPROPIL MIRISTATO|1
4445|50728|ALERGENO JUNIPERUS OXICEDRUS|1
4446|50729|ALERGENO LANA|1
4447|5073|PROPOFOL|1
4448|50730|ALERGENO LANOLINA|1
4449|50731|ALERGENO LEPIDOGLYPHUS DESTRUCTOR|1
4450|50732|ALERGENO LOLIUM PERENNE|1
4451|50733|ALERGENO MALASSEZIA SP|1
4452|50734|ALERGENO MERCAPTOBENZOTIAZOL (MBT)|1
4453|50735|ALERGENO METILDIBROMO GLUTARONITRILO|1
4454|50736|ALERGENO METILISOTIAZOLINONA|1
4455|50737|ALERGENO METILISOTIAZOLINONA + METILCLOROISOTIAZOLINONA|1
4456|50738|ALERGENO MEZCLA CAINAS III|1
4457|50739|ALERGENO MEZCLA DE FRAGANCIAS I|1
4458|5074|LORTALAMINA|1
4459|50740|ALERGENO MEZCLA DIALQUIL TIOUREA|1
4460|50741|ALERGENO MEZCLA DISPERSO AZUL (106+124)|1
4461|50742|ALERGENO MEZCLA FRAGANCIAS II|1
4462|50743|ALERGENO MEZCLA MERCAPTO|1
4463|50744|ALERGENO MEZCLA PARABENOS|1
4464|50745|ALERGENO MEZCLA SESQUITERPENO LACTONA|1
4465|50746|ALERGENO MEZCLA THIURAM|1
4466|50747|ALERGENO MUCOR MUCEDO|1
4467|50748|ALERGENO N ISOPROPIL N FENIL 4 FENILENODIAMINA (IPPD)|1
4468|50749|ALERGENO N,N-DIBUTILTIOUREA|1
4469|5075|ALTRENOGEST|1
4470|50750|ALERGENO N,N-DIETILTIOUREA|1
4471|50751|ALERGENO N,N-DIFENILTIOUREA (DPTU)|1
4472|50752|ALERGENO OLEA EUROPAEA|1
4473|50753|ALERGENO ORICTOLAGUS CUNICULUS|1
4474|50754|ALERGENO PARAFENILENODIAMINA|1
4475|50755|ALERGENO PARIETARIA JUDAICA|1
4476|50756|ALERGENO PENICILLIUM NOTATUM|1
4477|50757|ALERGENO PERIPLANETA AMERICANA|1
4478|50758|ALERGENO PHLEUM PRATENSE|1
4479|50759|ALERGENO PHOENIX DACTYLIFERA|1
4480|50760|ALERGENO PINUS PINEA|1
4481|50761|ALERGENO PINUS SYLVESTRIS|1
4482|50762|ALERGENO PLANTAGO LANCEOLATA|1
4483|50763|ALERGENO PLATANUS ACERIFOLIA|1
4484|50764|ALERGENO PLATANUS HISPANICA|1
4485|50765|ALERGENO POA PRATENSIS|1
4486|50766|ALERGENO POPULUS ALBA|1
4487|50767|ALERGENO PROPIL GALATO|1
4488|50768|ALERGENO PROPILENO GLICOL|1
4489|50769|ALERGENO QUATERNIUM 15|1
4490|5077|NAPACTADINA|1
4491|50770|ALERGENO QUERCUS ROBUR|1
4492|50771|ALERGENO RESINA BUTIL FENOL FORMALDEHIDO (PTBP)|1
4493|50772|ALERGENO RESINA EPOXI BISFENOL A|1
4494|50773|ALERGENO RESINA MYROXYLON PEREIRA - BALSAMO DEL PERU|1
4495|50774|ALERGENO RESINA TOLUENOSULFONAMIDA FORMALDEHIDO|1
4496|50775|ALERGENO SALIX FRAGILIS|1
4497|50776|ALERGENO SALSOLA KALI|1
4498|50777|ALERGENO SECALE CEREALE|1
4499|50778|ALERGENO SERINUS CANARIA|1
4500|50779|ALERGENO SODIO TETRACLOROPALADATO II HIDRATO|1
4501|5078|DETOMIDINA|1
4502|50780|ALERGENO SOLENOPSIS SP|1
4503|50781|ALERGENO SULFATO DE NEOMICINA|1
4504|50782|ALERGENO SULFATO DE NIQUEL|1
4505|50783|ALERGENO TARAXACUM OFFICINALE|1
4506|50784|ALERGENO TIMEROSAL|1
4507|50785|ALERGENO TIXOCORTOL|1
4508|50786|ALERGENO TOCOFEROL|1
4509|50787|ALERGENO TRICLOSAN|1
4510|50788|ALERGENO TRICOPHYTON MENTAGROPYTES|1
4511|50789|ALERGENO TRITICUM AESTIVUM|1
4512|5079|LEFLUNOMIDA|1
4513|50790|ALERGENO TYROPHAGUS PUTRESCENTIAE|1
4514|50791|ALERGENO ULMUS SP|1
4515|50792|ALERGENO URTICA DIOICA|1
4516|50793|ALERGENO ZEA MAIS|1
4517|50794|INOSINA PRANOVEX|1
4518|50795|SODIO CLORURO|1
4519|50796|SODIO FOSFATO DIBASICO|1
4520|50797|SODIO FOSFATO MONOBASICO|1
4521|50798|SODIO PIROFOSFATO|1
4522|50799|VALERIANA OFFICINALIS RAIZ|1
4523|508|METOXIFEDRINA|1
4524|50800|ALERGENO GRAMINEAS CULTIVADAS|1
4525|50801|ALERGENO GRAMINEAS SALVAJES|1
4526|50802|CREATINA|1
4527|50803|SODIO FENILBUTIRATO|1
4528|50804|TECNECIO (99MTC) TROPANO|1
4529|50805|ACIDO EICOSATETRANOICO|1
4530|50806|ACIDO LINOLENICO|1
4531|50807|CALCIFEROL|1
4532|50808|RIBOSA|1
4533|50809|TECNECIO (99MTC) MERTIATIDO|1
4534|5081|OMEPRAZOL|1
4535|50810|DICLOROACETATO DE SODIO|1
4536|50811|ALANILGLUTAMINA|1
4537|50812|ANTIGENOS DE HEPATITIS B Y A|1
4538|50813|VASOPRESINA|1
4539|50814|ACIDO CAPROICO|1
4540|50815|ACIDO CAPRICO|1
4541|50816|ACIDO LAURICO|1
4542|50817|VITIS VINIFERA SEMILLAS|1
4543|50818|ACIDO BORICO|1
4544|50819|CICLOSERINA|1
4545|5082|TALMETACINA|1
4546|50820|ASPARAGINA|1
4547|50821|SUERO ANTIARACNIDO|1
4548|50822|YODO (131I)|1
4549|50823|VENENO BOTHROPS SP|1
4550|50824|VENENO CROTALUS SP|1
4551|50825|VENENO LACHESIS SP|1
4552|50826|TECNECIO (99MTC) MEBROFENINA|1
4553|50827|TECNECIO (99MTC) ACIDO PENTETICO|1
4554|50828|YTRIO (90Y) CLORURO|1
4555|50829|TECNECIO (99MTC) ETILENDICYSTEINA|1
4556|5083|ESPIRENDOLOL|1
4557|50830|MOLIBDENO (99MO) SODIO|1
4558|50831|TECNECIO (99MTC) BESILESOMAB|1
4559|50832|DENGUE, SEROTIPOS (1,2,3,4), VIVA ATENUADA|1
4560|50833|SODIO OXIBATO|1
4561|50834|CALCIO CLORURO|1
4562|50835|LUTECIO (177LU) CLORURO|1
4563|50836|VERDE DE INDOCIANINA|1
4564|50837|GALIO (68GA) CLORURO|1
4565|50838|ICOTINIB|1
4566|50839|APATINIB|1
4567|5084|DESOCRIPTINA|1
4568|50840|CANNABIDIOL|1
4569|50841|ACLIDINIO|1
4570|50842|VIRUS DEL PAPILOMA HUMANO (TIPOS 6, 11, 16, 18, 31, 33, 45, 52, 58)|1
4571|50843|CENEGERMIN|1
4572|50844|AVELUMAB|1
4573|50845|ALERGENO HOLCUS LANATUS|1
4574|50846|ALERGENO ANISAKIS SIMPLEX|1
4575|50847|ALERGENO NUEZ DE NOGAL|1
4576|50848|ALERGENO PIÑA|1
4577|50849|ALERGENO MALEZAS|1
4578|5085|FLUPERLAPINA|1
4579|50850|ALERGENO RUMEX ACETOSELLA|1
4580|50851|ALERGENO LASIUS NIGER|1
4581|50852|ALERGENO MEZCLA DE CARBAS|1
4582|50853|GALIO (68GA) DOTATOC|1
4583|50854|EMICIZUMAB|1
4584|50855|MIDOSTAURINA|1
4585|50856|GALACTOSIDASA BETA|1
4586|50857|INMUNOGLOBULINA ANTITIMOCITICA CONEJO|1
4587|50858|INMUNOGLOBULINA ANTITIMOCITICA EQUINA|1
4588|50859|ACIDO FENOFIBRICO|1
4589|50860|PROTEINA C|1
4590|50861|BACILLUS CALMETTE GUERIN|1
4591|50862|ALERGENO EPITELIO DE HAMSTER|1
4592|50863|ALERGENO PLUMAS DE GANSO|1
4593|50864|ALERGENO SESAMO|1
4594|50865|ALERGENO CALAMAR|1
4595|50866|ALERGENO COMINO|1
4596|50867|ALERGENO GLYCYPHAGUS DOMESTICUS|1
4597|50868|ACEITE MINERAL|1
4598|50869|FENILACETATO|1
4599|5087|KETANSERINA|1
4600|50870|INMUNOGLOBULINA EQUINA QUE NEUTRALIZA VENENO BOTHROPS SP|1
4601|50871|INMUNOGLOBULINA EQUINA QUE NEUTRALIZA VENENO CROTALUS SP|1
4602|50872|INMUNOGLOBULINA EQUINA QUE NEUTRALIZA VENENO LACHESIS SP|1
4603|50873|CORTICOLIBERINA|1
4604|50874|PERSEA AMERICANA MILL FRUTO|1
4605|50875|GLYCINE MAX SEMILLA|1
4606|50876|YTRIO (90Y) CITRATO|1
4607|50877|FACTOR XI|1
4608|50878|ACIDO FOLINICO|1
4609|50879|TECNECIO (99MTC) PIROFOSFATO|1
4610|5088|VINZOLIDINA|1
4611|50880|SENNA GLICOSIDOS|1
4612|50881|SILIMARINA|1
4613|50882|VESTRONIDASA ALFA|1
4614|50883|BUROSUMAB|1
4615|50884|APALUTAMIDA|1
4616|50885|VOXILAPREVIR|1
4617|50886|GLECAPREVIR|1
4618|50887|PIBRENTASVIR|1
4619|50888|ERDAFITINIB|1
4620|50889|ISOPROPIL MIRISTATO|1
4621|5089|MABUTEROL|1
4622|50890|RISANKIZUMAB|1
4623|50891|LANADELUMAB|1
4624|50892|ALERGENO NUEZ DE MACADAMIA|1
4625|50893|TECNECIO (99MTC) ANTIGENO PROSTATICO ESPECIFICO DE MEMBRANA|1
4626|50894|ALERGENO ACACIA|1
4627|50895|ALERGENO PERIPLANETA AMERICANA|1
4628|50896|ALERGENO OLMO|1
4629|50897|ALERGENO SICOMORO|1
4630|50898|ALERGENO NOGAL|1
4631|50899|ALERGENO BROCOLI|1
4632|509|DEMECOLCINA|1
4633|5090|PIMOBENDAN|1
4634|50900|ALERGENO EPITELIO DE RES|1
4635|50901|ALERGENO COCO|1
4636|50902|ALERGENO AJO|1
4637|50903|ALERGENO FRIJOL|1
4638|50904|ALERGENO MOLUSCO|1
4639|50905|ALERGENO MANI|1
4640|50906|ALERGENO PERA|1
4641|50907|ALERGENO UVA|1
4642|50908|BRIGATINIB|1
4643|50909|ERENUMAB|1
4644|5091|TEFENPERATO|1
4645|50910|BICTEGRAVIR|1
4646|50911|CAOLIN|1
4647|50912|VOLANESORSEN|1
4648|50913|INMUNOGLOBULINA EQUINA QUE NEUTRALIZA VENENO MICRURUS SP|1
4649|50914|RAVULIZUMAB|1
4650|50915|ERGOLOID MESILATO|1
4651|50916|CEMIPLIMAB|1
4652|50917|ALERGENO MERCURIO|1
4653|50918|ALERGENO BACITRACINA|1
4654|50919|ALERGENO PARTENOLIDE|1
4655|5092|ASOCAINOL|1
4656|50920|ALERGENO SODIO TIOSULFATO DE ORO|1
4657|50921|TEZACAFTOR|1
4658|50922|CICLOSILICATO DE SODIO Y ZIRCONIO|1
4659|50923|ENTRECTINIB|1
4660|50924|ELEXACAFTOR|1
4661|50925|UPADACITINIB|1
4662|50926|ALERGENO PROFILINA|1
4663|50927|ALERGENO TROPOMIOSINA|1
4664|50928|ALERGENO LATEX|1
4665|50929|ACALABRUTINIB|1
4666|5093|DEXETOZOLINA|1
4667|50930|INOTERSEN|1
4668|50931|LAROTRECTINIB|1
4669|50932|GALCANEZUMAB|1
4670|50933|REMDESIVIR|1
4671|50934|GOLODIRSEN|1
4672|50935|SATRALIZUMAB|1
4673|50936|LORLATINIB|1
4674|50937|DAROLUTAMIDA|1
4675|50938|PROTEINA S|1
4676|50939|ZANUBRUTINIB|1
4677|5094|GABAPENTINA|1
4678|50940|CRIZANLIZUMAB|1
4679|50941|TETRAHIDROCANNABINOL|1
4680|50942|INMUNOGLOBULINA EQUINA QUE NEUTRALIZA VENENO LONOMIA SP|1
4681|50943|RISDIPLAM|1
4682|50944|EPTINEZUMAB|1
4683|5095|EXEPANOL|1
4684|50950|INCLISIRAN|1
4685|50951|FOSTEMSAVIR|1
4686|50952|ALERGENO CHORTOGLYPHUS ARCUATUS|1
4687|50953|ALERGENO GRUPO CEREALES|1
4688|50954|ALERGENO GRUPO HIERBAS|1
4689|50955|ALERGENO MEZCLA DERMATOPHAGOIDES|1
4690|50956|ALERGENO OSTRA|1
4691|50957|GIVOSIRAN|1
4692|50958|INEBILIZUMAB|1
4693|50959|PRALSETINIB|1
4694|5096|ZAPRINAST|1
4695|50960|SOTORASIB|1
4696|50961|ALERGENO GRUPO CUCARACHA|1
4697|50962|ABROCITINIB|1
4698|50963|ALERGENO ARROZ INTEGRAL|1
4699|50964|ALERGENO ARROZ ENTERO|1
4700|50965|ALERGENO FUSARIUM SOLANI|1
4701|50966|ALERGENO EPITELIO DE CABALLO|1
4702|50967|ALERGENO MUCOR CIRCINELLOIDES|1
4703|50968|INTERFERON ALFA-2A|1
4704|50969|INTERFERON ALFA-2B|1
4705|50970|INTERFERON BETA-1A|1
4706|50971|INTERFERON BETA-1B|1
4707|50972|CASIMERSEN|1
4708|50973|AVALGLUCOSIDASA ALFA|1
4709|50974|ESTETROL|1
4710|50975|VELMANASA ALFA|1
4711|50976|MOBOCERTINIB|1
4712|50977|FEXUPRAZAN|1
4713|50978|FARICIMAB|1
4714|50979|MOLNUPIRAVIR|1
4715|5098|AMBICROMILO|1
4716|50980|NAXITAMAB|1
4717|50981|GEFAPIXANT|1
4718|50982|TEGOPRAZAN|1
4719|50983|SACITUZUMAB GOVITECAN|1
4720|50984|TIRZEPATIDA|1
4721|50985|SELPERCATINIB|1
4722|50986|ASCIMINIB|1
4723|50987|PEGCETACOPLAN|1
4724|50988|TECLISTAMAB|1
4725|50989|RELATLIMAB-RMBW|1
4726|50990|TEZEPELUMAB|1
4727|50991|TRASTUZUMAB DERUXTECÁN|1
4728|50992|TRASTUZUMAB DUOCARMAZINA|1
4729|50993|NIRMATRELVIR|1
4730|50994|ATOGEPANT|1
4731|50995|TAFASITAMAB|1
4732|50996|PEMIGATINIB|1
4733|50997|BEROTRALSTAT|1
4734|50998|ESPESOLIMAB|1
4735|50999|MARALIXIBAT|1
4736|510|AMIFENAZOL|1
4737|5100|BROMURO DE VECURONIO|1
4738|51000|DEUCRAVACITINIB|1
4739|51001|DAVESOMERAN|1
4740|51002|IMELASOMERAN|1
4741|51003|ELASOMERAN|1
4742|51004|EPCORITAMAB|1
4743|51005|TRIHEPTANOINA|1
4744|51006|AVAPRITINIB|1
4745|51007|ENASIDENIB|1
4746|51008|AMIVANTAMAB|1
4747|51009|SOMATROGON|1
4748|51010|MAVACAMTEN|1
4749|51011|MIRIKIZUMAB|1
4750|51012|INMUNOGLOBULINA EQUINA QUE NEUTRALIZA VENENO TITYUS SERRULATUS SP|1
4751|51013|INMUNOGLOBULINA EQUINA QUE NEUTRALIZA VENENO PHONEUTRIA NIGRIVENTER SP|1
4752|51014|INMUNOGLOBULINA EQUINA QUE NEUTRALIZA VENENO LOXOSCELES SP|1
4753|51015|TUCATINIB|1
4754|51016|ESTERES ETILICOS DE ACIDOS GRASOS YODADOS|1
4755|51017|LONCASTUXIMAB TESIRINA|1
4756|51018|RITLECITINIB|1
4757|51019|CENTAQUINA|1
4758|5102|FENFLUMIZOL|1
4759|51020|DOSTARLIMAB|1
4760|51021|DAPRODUSTAT|1
4761|51022|FEZOLINETANT|1
4762|51023|FRUQUINTINIB|1
4763|51024|ELRANATAMAB|1
4764|51025|CAPIVASERTIB|1
4765|51026|FUTIBATINIB|1
4766|51027|PABINAFUSP ALFA|1
4767|51028|LACTOBACILLUS ACIDOPHILUS LB|1
4768|51029|LEVULINATO DE CALCIO|1
4769|5103|TRIMETREXATO|1
4770|51030|ONASEMNOGEN ABEPARVOVEC|1
4771|51031|VORETIGEN NEPARVOVEC|1
4772|51032|NIRSEVIMAB|1
4773|51033|PIRTOBRUTINIB|1
4774|51034|DANICOPAN|1
4775|51035|ESPARSENTAN|1
4776|51036|ENAVOGLIFLOZINA|1
4777|51037|TEBENTAFUSP|1
4778|51038|TARLATAMAB|1
4779|5104|FOSMIDOMICINA|1
4780|5105|NORFLOXACINO|1
4781|5106|LOBENZARIT|1
4782|5107|CROMITRILO|1
4783|5108|INDELOXAZINA|1
4784|511|BEMEGRIDA|1
4785|5110|ADRAFINILO|1
4786|5111|VICUALINA|1
4787|5112|SUPROCLONA|1
4788|5113|ETIPROSTON|1
4789|5114|TERLIPRESINA|1
4790|5115|TRICIRIBINA|1
4791|5116|INDECAINIDA|1
4792|5117|ENALAPRIL|1
4793|5118|FLUMERIDONA|1
4794|5119|PICOPRAZOL|1
4795|512|DIPROTRIZOATO DE SODIO|1
4796|5120|MIZORIBINA|1
4797|5121|ENOCITABINA|1
4798|5122|ACIDO IODOCETILICO (123I)|1
4799|5124|DIAZICUONA|1
4800|5125|KETOTREXATO|1
4801|5126|FILENADOL|1
4802|5127|LOFEMIZOL|1
4803|5128|FUMOXICILINA|1
4804|513|FENSUXIMIDA|1
4805|5130|DAZOXIBEN|1
4806|5131|BISANTRENO|1
4807|5132|VALPROATO SEMISODICO|1
4808|5133|QUISULTAZINA|1
4809|5134|BUCROMARONA|1
4810|5135|AMIFLAMINA|1
4811|5136|ESTIROCAINIDA|1
4812|5137|DOMOPREDNATO|1
4813|5139|DROXICAINIDA|1
4814|5140|DICRESULENO|1
4815|5142|TEROXIRONA|1
4816|5143|DOXAZOSINA|1
4817|5144|CETAMOLOL|1
4818|5145|BROCRINAT|1
4819|5146|TIMOPENTINA|1
4820|5148|MANOZODIL|1
4821|5149|TAZIPRINONA|1
4822|515|FENITILONA|1
4823|5150|TENONITROZOL|1
4824|5151|SULTAMICILINA|1
4825|5152|CEFPIRAMIDA|1
4826|5153|EPERISONA|1
4827|5154|MISOPROSTOL|1
4828|5155|TEICOPLANINA|1
4829|5156|DOXOFILINA|1
4830|5157|CETRIMIDA|1
4831|5158|VERADOLINA|1
4832|5159|AZTREONAM|1
4833|516|PROMETAZINA|1
4834|5160|ETISULERGINA|1
4835|5161|MESULERGINA|1
4836|5162|SOPROMIDINA|1
4837|5163|ANCAROLOL|1
4838|5164|PICUMAST|1
4839|5165|FALIPAMILO|1
4840|5166|DISOGLUSIDO|1
4841|5167|PICENADOL|1
4842|5168|CIANERGOLINA|1
4843|5169|BROMURO DE SINTROPIO|1
4844|517|PETRICLORAL|1
4845|5171|EPIRUBICINA|1
4846|5172|ESORUBICINA|1
4847|5173|MEDORUBICINA|1
4848|5174|IDARUBICINA|1
4849|5176|NONABINA|1
4850|5177|MONONITRATO DE ISOSORBIDA|1
4851|5179|IOTROLAN|1
4852|518|FENOXIMETILPENICILINA|1
4853|5181|IMIPENEM|1
4854|5182|FENPRINAST|1
4855|5184|MEBROFENINA|1
4856|5185|CIANOPRAMINA|1
4857|5186|INSULINA HUMANA|1
4858|5187|OXAGRELATO|1
4859|5188|ESPIROMUSTINA|1
4860|5189|NALMEFENO|1
4861|519|TETRIZOLINA|1
4862|5190|BROMURO DE TIQUIZIO|1
4863|5191|FLUPRAZINA|1
4864|5192|TICABESONA|1
4865|5193|TREQUINSINA|1
4866|5194|NIZATIDINA|1
4867|5195|PIRLIMICINA|1
4868|5196|PIMETACINA|1
4869|5197|REMOXIPRIDA|1
4870|5198|FANETIZOL|1
4871|5199|SATRANIDAZOL|1
4872|5200|FURAFILINA|1
4873|5201|MEXAFILINA|1
4874|5202|PILDRALAZINA|1
4875|5203|ALFOSCERATO DE COLINA|1
4876|5204|BIFEPRAMIDA|1
4877|5205|APOVINCAMINA|1
4878|5207|MOXONIDINA|1
4879|5208|ROFELODINA|1
4880|5209|ACETILEUCINA|1
4881|521|AMBUCAINA|1
4882|5210|BIORESMETRINA|1
4883|5211|TERTATOLOL|1
4884|5212|GABOXADOL|1
4885|5213|MITINDOMIDA|1
4886|5214|FLUDARABINA|1
4887|5215|AROTINOLOL|1
4888|5216|CEFBUPERAZONA|1
4889|5217|FAMOTIDINA|1
4890|5218|ZOLENZEPINA|1
4891|5219|ACODAZOL|1
4892|522|HEXETIDINA|1
4893|5220|TIAZOFURINA|1
4894|5221|BALSALAZIDA|1
4895|5222|IPSALAZIDA|1
4896|5223|PARVACUONA|1
4897|5224|ACEFLURANOL|1
4898|5225|BISOPROLOL|1
4899|5226|TIVANIDAZOL|1
4900|5227|TEFLUDAZINA|1
4901|5228|BENDAMUSTINA|1
4902|5229|TIPROSTANIDA|1
4903|5230|MENOGARILO|1
4904|5231|CARBOPLATINO|1
4905|5232|TROPAPRIDA|1
4906|5235|IODECIMOL|1
4907|5237|CLORSULON|1
4908|5238|TOLPADOL|1
4909|5239|PUMITEPA|1
4910|524|ZOXAZOLAMINA|1
4911|5240|FOTRETAMINA|1
4912|5241|DENZIMOL|1
4913|5243|ROSAPROSTOL|1
4914|5244|RIFAXIMINA|1
4915|5245|ALANOSINA|1
4916|5246|PIREPOLOL|1
4917|5247|FLORDIPINO|1
4918|5248|LORZAFONA|1
4919|5249|LOMEVACTONA|1
4920|5250|CICLOPROLOL|1
4921|5252|DACEMAZINA|1
4922|5254|VANEPRIMA|1
4923|5255|LEVLOFEXIDINA|1
4924|5256|DEXLOFEXIDINA|1
4925|5257|DIPRAFENONA|1
4926|5258|BUTANTRONA|1
4927|5260|ACIDO PALMOXIRICO|1
4928|5261|FLURADOLINA|1
4929|5262|LINOGLIRIDA|1
4930|5263|INDOPANOLOL|1
4931|5264|XIBENOLOL|1
4932|5265|TIBALOSINA|1
4933|5266|MILACEMIDA|1
4934|5267|TIFLUADOM|1
4935|5269|XORFANOL|1
4936|527|FOSFATO (32P) DE SODIO|1
4937|5270|INTERFERON ALFA|1
4938|5271|XAMOTEROL|1
4939|5272|LAVOLTIDINA|1
4940|5273|LAMTIDINA|1
4941|5274|DOCUALAST|1
4942|5276|MUPIROCINA|1
4943|5277|SERTRALINA|1
4944|5278|ESPIROPLATINO|1
4945|5279|FLAVODILOL|1
4946|528|ANILERIDINA|1
4947|5280|ADAFENOXATO|1
4948|5281|PICONOL|1
4949|5282|FLUFILINA|1
4950|5283|FLOTRENIZINA|1
4951|5284|TRENIZINA|1
4952|5286|DIENOGEST|1
4953|5287|PIRAXELATO|1
4954|5288|BUCLADESINA|1
4955|5289|BITIONOLOXIDO|1
4956|529|SULFAMETIZOL|1
4957|5290|ALPIROPRIDA|1
4958|5291|CEFTIOLENO|1
4959|5292|DITIOMUSTINA|1
4960|5293|VINDEBURNOL|1
4961|5294|CLORURO DE DITERCALINIO|1
4962|5295|PICARTAMIDA|1
4963|5296|MEPIXANOX|1
4964|5298|TRIMOPROSTILO|1
4965|5299|RIOPROSTILO|1
4966|53|CARBROMAL|1
4967|530|NIFURALDEZONA|1
4968|5300|ELMUSTINA|1
4969|5301|ALIFEDRINA|1
4970|5302|ZOMEBAZAM|1
4971|5303|SULOSEMIDA|1
4972|5304|BAMBUTEROL|1
4973|5305|PIROXICILINA|1
4974|5306|DRIBENDAZOL|1
4975|5307|DARODIPINO|1
4976|5308|KETORFANOL|1
4977|5309|TINABINOL|1
4978|531|DOCUSATO DE SODIO|1
4979|5310|EPROXINDINA|1
4980|5311|FLUMAZENIL|1
4981|5314|FEZOLAMINA|1
4982|5315|DEMBREXINA|1
4983|5316|ANIPAMILO|1
4984|5317|PIRENOXINA|1
4985|5318|MURABUTIDA|1
4986|532|ETCLORVINOL|1
4987|5322|OFLOXACINO|1
4988|5323|PLAUNOTOL|1
4989|5325|TEBUQUINA|1
4990|5326|COLFORSINA|1
4991|5328|OXALINAST|1
4992|5329|DEXINDOPROFENO|1
4993|533|MEPROBAMATO|1
4994|5330|CEFETAMET|1
4995|5331|NABAZENIL|1
4996|5332|MENABITAN|1
4997|5333|CARVEDILOL|1
4998|5334|ISOTIQUIMIDA|1
4999|5335|PANURAMINA|1
5000|5336|ROLGAMIDINA|1
5001|5338|CISAPRIDA|1
5002|534|ACIDO EDETICO|1
5003|5341|PINCAINIDA|1
5004|5342|TALTRIMIDA|1
5005|5344|ADITOPRIMA|1
5006|5345|TIZABRINA|1
5007|5346|DACISTEINA|1
5008|5347|NACARTOCINA|1
5009|5348|NIPRADILOL|1
5010|5349|UFENAMATO|1
5011|535|PREDNISOLONA|1
5012|5350|ASPOXICILINA|1
5013|5351|ENOXACINO|1
5014|5352|MIFOBATO|1
5015|5353|BUCRICAINA|1
5016|5354|ATOMOXETINA|1
5017|5355|BROMADOLINA|1
5018|5356|ETIBENDAZOL|1
5019|5357|ALFUZOSINA|1
5020|5358|FENIROFIBRATO|1
5021|5359|NOMEGESTROL|1
5022|536|PREDNISONA|1
5023|5360|ACIDO FOSMENICO|1
5024|5361|NAFIMIDONA|1
5025|5362|LOSULAZINA|1
5026|5363|FLORIFENINA|1
5027|5364|CIGLITAZONA|1
5028|5365|ESMOLOL|1
5029|5366|GUAIMESAL|1
5030|5368|TRILETIDA|1
5031|5369|FOSFOCREATININA|1
5032|537|METOCIDINA|1
5033|5370|MIFENTIDINA|1
5034|5371|DIACEREINA|1
5035|5372|CINEPAXADIL|1
5036|5375|FLUSOXOLOL|1
5037|5376|ROPIVACAINA|1
5038|5377|TOLNAPERSINA|1
5039|5378|ETERSALATO|1
5040|5379|TELENZEPINA|1
5041|5380|INTERFERON BETA|1
5042|5381|TILACTASA|1
5043|5382|ENPROSTILO|1
5044|5383|MILRINONA|1
5045|5384|TIPRINAST|1
5046|5385|FLUZINAMIDA|1
5047|5386|DOTARIZINA|1
5048|5387|ITRACONAZOL|1
5049|5388|RALOXIFENO|1
5050|5389|TUBULOZOL|1
5051|539|NISTATINA|1
5052|5392|CABASTINA|1
5053|5393|LEVOCABASTINA|1
5054|5394|ICOSPIRAMIDA|1
5055|5395|ALTANSERINA|1
5056|5396|ACIDO GADOPENTETICO|1
5057|5397|VINEPIDINA|1
5058|5398|ZINOCONAZOL|1
5059|540|PROXIMETACAINA|1
5060|5400|PROPACETAMOL|1
5061|5401|SOMANTADINA|1
5062|5402|NAFARELINA|1
5063|5403|ENISOPROST|1
5064|5406|BROMURO DE FLUTROPIO|1
5065|5407|ERICOLOL|1
5066|5408|BENAXIBINA|1
5067|5409|AMOSULALOL|1
5068|5410|LOXOPROFENO|1
5069|5411|TERIPARATIDA|1
5070|5412|TEPRENONA|1
5071|5413|TOSULUR|1
5072|5414|CEFPIROMA|1
5073|5415|DAZOPRIDA|1
5074|5416|LUFURADOM|1
5075|5417|FLUPROFILINA|1
5076|5418|BROMURO DE CICLOTROPIO|1
5077|5419|MINOCROMILO|1
5078|542|MECAMILAMINA|1
5079|5420|NEDOCROMILO|1
5080|5421|AMFLUTIZOL|1
5081|5422|LAUROCAPRAM|1
5082|5423|TIMEFURONA|1
5083|5424|ENALAPRILAT|1
5084|5425|LISINOPRIL|1
